Column1,lat,long,address,closestMRTStation,distToMRTStation,timeToMRTStation,MRTStationsIn10km
390,1.376745749,103.7667076,PETIR RD 149,Petir,0.199,2.383333333,29
391,1.388681324,103.7713126,SEGAR RD 485,Segar,0.353,4.25,26
392,1.389038849,103.768351,SEGAR RD 548A,Segar,0.25,3,28
393,1.386915665,103.7585381,SENJA RD 636A,Senja,0.746,8.95,29
394,1.383872097,103.7618598,BT PANJANG RING RD 611,Senja,0.151,1.816666667,31
395,1.378194277,103.7712486,BT PANJANG RING RD 235,Pending,0.293,3.516666667,29
396,1.386039755,103.7701963,BT PANJANG RING RD 435,Segar,0.309,3.7,26
397,1.382941791,103.7632483,BT PANJANG RING RD 539,Senja,0.183,2.2,31
398,1.381433847,103.7713663,FAJAR RD 442B,Bangkit,0.306,3.666666667,28
399,1.380638767,103.7675505,FAJAR RD 404,Petir,0.402,4.833333333,30
400,1.380921472,103.7708407,FAJAR RD 442D,Bangkit,0.394,4.733333333,28
401,1.3811297,103.7677496,FAJAR RD 403,Petir,0.48,5.766666667,30
402,1.37685097,103.7651237,GANGSA RD 165,Petir,0.237,2.85,32
403,1.376471718,103.7648842,GANGSA RD 164,Petir,0.292,3.516666667,32
404,1.384542267,103.7676839,JELAPANG RD 505,Fajar,0.467,5.616666667,28
405,1.386345394,103.7688318,JELAPANG RD 508,Segar,0.283,3.4,26
406,1.378014377,103.7692052,PENDING RD 115,Petir,0.407,4.883333333,29
407,1.376028005,103.7697491,PENDING RD 128,Pending,0.287,3.433333333,30
408,1.377582856,103.7644023,PETIR RD 168,Petir,0.306,3.666666667,33
409,1.37452837,103.7728671,PETIR RD 220,Pending,0.314,3.766666667,30
410,1.386982434,103.7737885,SEGAR RD 467,Fajar,0.612,7.35,26
411,1.389591186,103.767447,SEGAR RD 550B,Segar,0.458,5.5,28
412,1.388063817,103.7700095,SEGAR RD 547A,Segar,0.134,1.6,26
413,1.388176496,103.7706913,SEGAR RD 457,Segar,0.245,2.95,26
414,1.38754537,103.7704424,SEGAR RD 456,Segar,0.172,2.066666667,26
415,1.384734731,103.7592177,SENJA RD 633C,Senja,0.512,6.15,31
416,1.387624708,103.7583314,SENJA RD 636B,Jelapang,0.935,11.21666667,28
417,1.381418223,103.7627394,SENJA RD 602,Senja,0.193,2.316666667,32
418,1.385474808,103.7598805,SENJA RD 626,Senja,0.53,6.366666667,30
419,1.387434543,103.7591186,SENJA RD 636C,Jelapang,0.769,9.233333333,28
420,1.385634061,103.7603611,SENJA RD 625,Senja,0.527,6.333333333,30
421,1.386640617,103.7705345,BT PANJANG RING RD 430,Segar,0.238,2.866666667,26
422,1.382451538,103.7634792,BT PANJANG RING RD 541,Senja,0.188,2.266666667,31
423,1.380570531,103.7697327,FAJAR RD 443C,Bangkit,0.517,6.2,28
424,1.382509573,103.7695481,FAJAR RD 437,Fajar,0.299,3.6,28
425,1.384221831,103.7637669,JELAPANG RD 536,Jelapang,0.388,4.666666667,30
426,1.377422637,103.7649693,PETIR RD 167,Petir,0.225,2.7,33
427,1.374610561,103.7687536,PETIR RD 136,Pending,0.572,6.866666667,30
428,1.374402605,103.7754674,PETIR RD 213,Pending,0.594,7.133333333,30
429,1.38863382,103.7723883,SEGAR RD 474,Segar,0.488,5.866666667,26
430,1.386602752,103.7577105,SENJA RD 635B,Senja,0.789,9.466666667,28
431,1.386562258,103.7572081,SENJA RD 635A,Senja,0.878,10.53333333,29
432,1.38552054,103.7721187,FAJAR RD 452,Fajar,0.269,3.233333333,27
433,1.376020766,103.76549,GANGSA RD 147,Petir,0.274,3.3,32
434,1.377984697,103.7667147,GANGSA RD 107,Petir,0.06,0.716666667,29
435,1.38249521,103.764046,JELAPANG RD 543,Senja,0.283,3.4,31
436,1.382958952,103.7639516,JELAPANG RD 542,Senja,0.274,3.3,31
437,1.374570355,103.7698258,PETIR RD 138,Pending,0.357,4.283333333,30
438,1.3872799,103.7643011,SENJA RD 655,Jelapang,0.152,1.833333333,28
439,1.318832253,103.808062,QUEEN'S RD 4,Farrer Road,0.211,2.533333333,67
440,1.338512067,103.7745698,TOH YI DR 4,Beauty World,0.547,6.566666667,45
441,1.338774304,103.7752542,TOH YI DR 3,Beauty World,0.434,5.216666667,46
442,1.284869802,103.8425077,NEW MKT RD 32,Chinatown,0.239,2.866666667,72
443,1.305471819,103.8568794,KELANTAN RD 30,Jalan Besar,0.326,3.916666667,76
444,1.30581076,103.8574796,KELANTAN RD 28,Jalan Besar,0.421,5.05,74
445,1.300932673,103.853991,QUEEN ST 271,Bugis,0.341,4.1,76
446,1.281800622,103.8429082,SAGO LANE 4,Chinatown,0.414,4.966666667,72
447,1.303460962,103.8507093,SELEGIE RD 9,Rochor,0.277,3.333333333,79
448,1.303206671,103.8504934,SELEGIE RD 8,Rochor,0.31,3.716666667,79
449,1.275570062,103.8426834,TG PAGAR PLAZA 1,Tanjong Pagar,0.743,8.916666667,67
450,1.275532291,103.8412746,CANTONMENT RD 1G,Outram Park,0.672,8.083333333,67
451,1.277449094,103.8416667,CANTONMENT RD 1C,Outram Park,0.512,6.15,69
452,1.275986995,103.8411918,CANTONMENT RD 1F,Outram Park,0.644,7.733333333,67
453,1.276621683,103.8411561,CANTONMENT RD 1E,Outram Park,0.536,6.45,67
454,1.308820696,103.8520653,KLANG LANE 671A,Little India,0.499,5.983333333,78
455,1.281606412,103.8423359,KRETA AYER RD 334,Chinatown,0.479,5.75,72
456,1.30702756,103.8555275,VEERASAMY RD 637,Jalan Besar,0.3,3.6,77
457,1.277799407,103.8414034,CANTONMENT RD 1B,Outram Park,0.459,5.516666667,69
458,1.307780514,103.8564952,ROWELL RD 642,Jalan Besar,0.365,4.383333333,74
459,1.383293601,103.7530259,TECK WHYE CRES 166A,Keat Hong,0.897,10.76666667,29
460,1.383159893,103.7534009,TECK WHYE CRES 166B,Phoenix,0.905,10.85,29
461,1.377629363,103.7484888,CHOA CHU KANG AVE 1 818A,Keat Hong,0.402,4.816666667,29
462,1.393950952,103.7449276,CHOA CHU KANG ST 52 571,Yew Tee,0.588,7.066666667,27
463,1.374515842,103.7434743,KEAT HONG CL 802A,South View,1.092,13.11666667,28
464,1.375842814,103.7431959,KEAT HONG CL 801A,South View,0.939,11.26666667,29
465,1.375231642,103.7427666,KEAT HONG CL 801C,South View,1.037,12.46666667,29
466,1.378427104,103.7549118,TECK WHYE LANE 16,Teck Whye,0.826,9.916666667,28
467,1.377258748,103.7482919,CHOA CHU KANG AVE 1 818B,Keat Hong,0.277,3.333333333,29
468,1.375209773,103.7450182,CHOA CHU KANG AVE 1 809A,Keat Hong,0.806,9.683333333,29
469,1.377141549,103.7409433,CHOA CHU KANG AVE 2 296A,South View,0.739,8.883333333,29
470,1.38098654,103.7431442,CHOA CHU KANG AVE 3 280,South View,0.316,3.8,30
471,1.381809725,103.7423816,CHOA CHU KANG AVE 3 412,South View,0.417,5,30
472,1.380217546,103.7394533,CHOA CHU KANG AVE 3 405,South View,0.798,9.566666667,26
473,1.379085441,103.7375424,CHOA CHU KANG AVE 3 472,South View,1.063,12.75,26
474,1.380093062,103.7434654,CHOA CHU KANG AVE 3 278,South View,0.307,3.683333333,30
475,1.378938896,103.7410271,CHOA CHU KANG AVE 3 288,South View,0.682,8.183333333,27
476,1.377822649,103.7350124,CHOA CHU KANG AVE 4 460,South View,1.436,17.23333333,27
477,1.382256818,103.7409574,CHOA CHU KANG AVE 4 422,South View,0.632,7.583333333,28
478,1.38121893,103.7394824,CHOA CHU KANG AVE 4 425,South View,0.819,9.833333333,28
479,1.379171422,103.7362511,CHOA CHU KANG AVE 4 449,South View,1.25,15,26
480,1.381617545,103.7374518,CHOA CHU KANG AVE 4 444,Choa Chu Kang,1.144,13.73333333,26
481,1.383453321,103.7393678,CHOA CHU KANG AVE 4 440,Choa Chu Kang,0.775,9.3,28
482,1.376973982,103.7392932,CHOA CHU KANG AVE 5 488B,South View,0.91,10.91666667,29
483,1.375750144,103.7417518,CHOA CHU KANG AVE 5 490C,South View,0.86,10.33333333,29
484,1.376596783,103.7399496,CHOA CHU KANG AVE 5 488C,South View,0.872,10.46666667,29
485,1.375841486,103.7377574,CHOA CHU KANG AVE 5 483,South View,1.201,14.41666667,29
486,1.3770595,103.7389814,CHOA CHU KANG AVE 5 488A,South View,0.964,11.58333333,28
487,1.372980728,103.7462493,CHOA CHU KANG AVE 7 812B,Keat Hong,1.041,12.48333333,29
488,1.376078467,103.7469031,CHOA CHU KANG AVE 7 815A,Keat Hong,0.595,7.133333333,29
489,1.373121458,103.7453822,CHOA CHU KANG AVE 7 811B,Keat Hong,1.123,13.48333333,29
490,1.373383202,103.7467958,CHOA CHU KANG AVE 7 812A,Keat Hong,0.948,11.38333333,29
491,1.376304182,103.7474576,CHOA CHU KANG AVE 7 815C,Keat Hong,0.541,6.5,29
492,1.40258974,103.7496297,CHOA CHU KANG CRES 667,Yew Tee,0.755,9.05,26
493,1.403781024,103.7476626,CHOA CHU KANG CRES 685A,Yew Tee,0.89,10.68333333,26
494,1.38115995,103.7452927,CHOA CHU KANG CTRL 226,South View,0.155,1.866666667,30
495,1.382826626,103.7480145,CHOA CHU KANG CTRL 209,Choa Chu Kang,0.643,7.716666667,29
496,1.382645438,103.7435611,CHOA CHU KANG CTRL 354,South View,0.42,5.05,29
497,1.380781526,103.7446696,CHOA CHU KANG CTRL 224,South View,0.1,1.2,30
498,1.381921057,103.7479012,CHOA CHU KANG CTRL 211,Keat Hong,0.572,6.85,29
499,1.397379525,103.748139,CHOA CHU KANG NTH 6 637,Yew Tee,0.118,1.416666667,27
500,1.395405265,103.7454229,CHOA CHU KANG ST 52 564,Yew Tee,0.428,5.133333333,27
501,1.394288729,103.743063,CHOA CHU KANG ST 52 551,Yew Tee,0.767,9.2,27
502,1.391650314,103.7468753,CHOA CHU KANG ST 53 708,Yew Tee,0.782,9.383333333,27
503,1.398630652,103.7460341,CHOA CHU KANG ST 62 625,Yew Tee,0.296,3.566666667,27
504,1.379644876,103.757747,JLN TECK WHYE 154,Phoenix,0.142,1.7,31
505,1.378410614,103.7572511,JLN TECK WHYE 151,Phoenix,0.097,1.166666667,33
506,1.372896275,103.7425687,KEAT HONG CL 805A,South View,1.315,15.8,29
507,1.373819271,103.7433672,KEAT HONG CL 803B,South View,1.469,17.63333333,29
508,1.373864685,103.7429701,KEAT HONG CL 803A,South View,1.457,17.5,29
509,1.377566524,103.7489895,KEAT HONG LINK 817C,Keat Hong,0.429,5.15,29
510,1.377087746,103.7487681,KEAT HONG LINK 817B,Keat Hong,0.367,4.4,29
511,1.38066227,103.7546706,TECK WHYE AVE 8,Phoenix,0.602,7.216666667,31
512,1.381946425,103.7518882,TECK WHYE AVE 2,Keat Hong,0.702,8.416666667,29
513,1.377130782,103.753556,TECK WHYE LANE 103,Teck Whye,0.076,0.916666667,30
514,1.379343822,103.751801,TECK WHYE LANE 116,Keat Hong,0.418,5.016666667,29
515,1.379133573,103.7547387,TECK WHYE LANE 15,Choa Chu Kang,1.661,19.93333333,9
516,1.37691702,103.7430471,CHOA CHU KANG AVE 2 296E,South View,0.625,7.5,29
517,1.379308978,103.7453652,CHOA CHU KANG AVE 2 250,South View,0.2,2.4,31
518,1.380052093,103.7356514,CHOA CHU KANG AVE 4 451,South View,1.366,16.4,26
519,1.38427313,103.7398647,CHOA CHU KANG AVE 4 438,Choa Chu Kang,0.742,8.9,28
520,1.37751333,103.7352274,CHOA CHU KANG AVE 4 462,South View,1.391,16.7,27
521,1.379978028,103.734906,CHOA CHU KANG AVE 4 453,South View,1.452,17.43333333,26
522,1.378184341,103.7351266,CHOA CHU KANG AVE 4 459,South View,1.431,17.18333333,26
523,1.378101299,103.7360023,CHOA CHU KANG AVE 4 458,South View,1.311,15.73333333,27
524,1.376230308,103.7363383,CHOA CHU KANG AVE 5 484B,South View,1.287,15.45,28
525,1.37479886,103.7389699,CHOA CHU KANG AVE 5 485C,South View,1.289,15.48333333,29
526,1.375887937,103.7402252,CHOA CHU KANG AVE 5 489D,South View,1.012,12.15,29
527,1.375877509,103.7391138,CHOA CHU KANG AVE 5 487A,South View,0.977,11.73333333,29
528,1.375600948,103.74036,CHOA CHU KANG AVE 5 489A,South View,1.046,12.56666667,29
529,1.374618108,103.738365,CHOA CHU KANG AVE 5 485A,South View,1.375,16.5,29
530,1.376056835,103.7398062,CHOA CHU KANG AVE 5 489C,South View,0.949,11.4,29
531,1.376422216,103.7405047,CHOA CHU KANG AVE 5 488D,South View,0.928,11.15,29
532,1.376476565,103.7371352,CHOA CHU KANG AVE 5 484,South View,1.227,14.71666667,28
533,1.376028692,103.7413682,CHOA CHU KANG AVE 5 490D,South View,0.93,11.16666667,29
534,1.372760983,103.7459178,CHOA CHU KANG AVE 7 812C,Keat Hong,1.116,13.4,29
535,1.40067816,103.7513772,CHOA CHU KANG CRES 692B,Yew Tee,0.818,9.8,26
536,1.402482888,103.7444732,CHOA CHU KANG CRES 679,Yew Tee,0.961,11.53333333,27
537,1.404678203,103.7468001,CHOA CHU KANG CRES 684D,Yew Tee,1.016,12.21666667,26
538,1.401014168,103.7475242,CHOA CHU KANG CRES 673A,Yew Tee,0.532,6.4,27
539,1.402648913,103.7519318,CHOA CHU KANG CRES 690C,Yew Tee,1.011,12.13333333,26
540,1.379815812,103.7482096,CHOA CHU KANG CTRL 236,Keat Hong,0.277,3.316666667,31
541,1.403435938,103.7503369,CHOA CHU KANG DR 688B,Yew Tee,0.848,10.18333333,26
542,1.39227305,103.7474251,CHOA CHU KANG NTH 5 752,Yew Tee,0.7,8.4,27
543,1.395564355,103.7499871,CHOA CHU KANG NTH 6 791,Yew Tee,0.486,5.816666667,27
544,1.389329467,103.7408722,CHOA CHU KANG ST 51 511,Choa Chu Kang,0.966,11.6,27
545,1.390305083,103.7430879,CHOA CHU KANG ST 51 514,Choa Chu Kang,1.106,13.26666667,27
546,1.388778163,103.7418311,CHOA CHU KANG ST 51 506,Choa Chu Kang,0.815,9.783333333,28
547,1.399742048,103.7438618,CHOA CHU KANG ST 62 611,Yew Tee,0.589,7.066666667,27
548,1.400008661,103.7443527,CHOA CHU KANG ST 62 612,Yew Tee,0.578,6.933333333,27
549,1.399299663,103.7447194,CHOA CHU KANG ST 62 609,Yew Tee,0.458,5.5,27
550,1.398320205,103.7458801,CHOA CHU KANG ST 62 626,Yew Tee,0.252,3.033333333,27
551,1.39856129,103.7486044,CHOA CHU KANG ST 64 643,Yew Tee,0.224,2.683333333,27
552,1.380794497,103.756443,JLN TECK WHYE 160,Phoenix,0.507,6.083333333,31
553,1.372416653,103.744744,KEAT HONG CL 805D,Keat Hong,1.5,18,29
554,1.376041135,103.74846,KEAT HONG LINK 816B,Keat Hong,0.531,6.366666667,29
555,1.381474449,103.7545215,TECK WHYE AVE 7,Phoenix,0.593,7.116666667,31
556,1.379871028,103.7506473,TECK WHYE LANE 118,Keat Hong,0.331,3.983333333,31
557,1.376648123,103.7442064,CHOA CHU KANG AVE 1 204,South View,0.552,6.633333333,29
558,1.379250434,103.7430727,CHOA CHU KANG AVE 2 273,South View,0.377,4.533333333,28
559,1.392298412,103.7466031,CHOA CHU KANG NTH 5 754,Yew Tee,0.678,8.15,27
560,1.392487757,103.7456787,CHOA CHU KANG NTH 5 756,Yew Tee,0.639,7.666666667,27
561,1.396211536,103.743113,CHOA CHU KANG NTH 6 554,Yew Tee,0.647,7.766666667,27
562,1.391886041,103.7414049,CHOA CHU KANG ST 51 527,Yew Tee,1.129,13.53333333,27
563,1.397244183,103.7445013,CHOA CHU KANG ST 62 602,Yew Tee,0.469,5.633333333,27
564,1.31004549,103.7691238,CLEMENTI AVE 1 420,Clementi,0.888,10.66666667,42
565,1.314137854,103.7679422,CLEMENTI AVE 2 331,Clementi,0.452,5.433333333,44
566,1.312820692,103.768917,CLEMENTI AVE 2 363,Clementi,0.671,8.05,46
567,1.313991615,103.767089,CLEMENTI AVE 2 328,Clementi,0.338,4.066666667,44
568,1.313530411,103.7708598,CLEMENTI AVE 2 354,Clementi,0.931,11.18333333,46
569,1.312549536,103.7716764,CLEMENTI AVE 2 366,Clementi,0.911,10.93333333,49
570,1.312406419,103.7687523,CLEMENTI AVE 2 364,Clementi,0.58,6.966666667,46
571,1.31535007,103.7708614,CLEMENTI AVE 2 351,Clementi,0.944,11.33333333,48
572,1.312511991,103.7632688,CLEMENTI AVE 3 428,Clementi,0.604,7.25,41
573,1.316001326,103.7641858,CLEMENTI AVE 3 440A,Clementi,0.226,2.7,41
574,1.312912189,103.762861,CLEMENTI AVE 3 429,Clementi,0.549,6.6,41
575,1.318492987,103.7667016,CLEMENTI AVE 4 375,Clementi,0.53,6.366666667,43
576,1.320105794,103.7655735,CLEMENTI AVE 4 311C,Clementi,0.716,8.6,40
577,1.322061089,103.766014,CLEMENTI AVE 4 305,Clementi,0.99,11.88333333,41
578,1.319088944,103.7644412,CLEMENTI AVE 4 312A,Clementi,0.571,6.85,40
