,lat,long,address,closestMRTStation,distToMRTStation,timeToMRTStation,MRTStationsIn10km
5862,1.335913149,103.6994258,JURONG WEST ST 61 656B,,,,
5863,1.340093186,103.7031243,JURONG WEST ST 64 665A,,,,
5864,1.348456601,103.699949,JURONG WEST ST 74 753,,,,
5865,1.305054116,103.8619168,CRAWFORD LANE 463,,,,
5866,1.313154788,103.8509083,DORSET RD 50,,,,
5867,1.307362418,103.8604724,FRENCH RD 801,,,,
5868,1.323009493,103.8711048,GEYLANG BAHRU 95,,,,
5869,1.30315438,103.883912,JLN BATU 2,,,,
5870,1.321394464,103.8693362,KALLANG BAHRU 67,,,,
5871,1.321000209,103.8683214,KALLANG BAHRU 63,,,,
5872,1.320148599,103.8597637,MCNAIR RD 113D,,,,
5873,1.316338073,103.8484685,CAMBRIDGE RD 39,,,,
5874,1.327148176,103.8557009,WHAMPOA RD 109,,,,
5875,1.322291025,103.8601741,ST. GEORGE'S LANE 4B,,,,
5876,1.304563413,103.917229,MARINE TER 5,,,,
5877,1.302015808,103.9085862,MARINE DR 77,,,,
5878,1.304041685,103.9155755,MARINE TER 13,,,,
5879,1.369686255,103.9479224,PASIR RIS ST 51 527D,,,,
5880,1.376417067,103.9395942,PASIR RIS DR 1 641,,,,
5881,1.378849212,103.94018,PASIR RIS DR 3 631,,,,
5882,1.374800981,103.9593624,PASIR RIS DR 4 480,,,,
5883,1.371484853,103.9580969,PASIR RIS DR 6 451,,,,
5884,1.373622502,103.9559322,PASIR RIS DR 6 405,,,,
5885,1.367509667,103.9575189,PASIR RIS ST 12 107,,,,
5886,1.381462356,103.9363321,PASIR RIS ST 72 721,,,,
5887,1.377859365,103.9435062,ELIAS RD 601,,,,
5888,1.370631438,103.9498276,PASIR RIS DR 1 536,,,,
5889,1.370397646,103.9508603,PASIR RIS DR 1 534,,,,
5890,1.378491091,103.9391017,PASIR RIS DR 10 647,,,,
5891,1.373409338,103.9585599,PASIR RIS ST 41 465,,,,
5892,1.375343992,103.946874,PASIR RIS ST 53 582,,,,
5893,1.374941728,103.9466191,PASIR RIS ST 53 581,,,,
5894,1.374416936,103.9382074,PASIR RIS ST 71 778,,,,
5895,1.405383412,103.9129608,EDGEFIELD PLAINS 670A,,,,
5896,1.400760493,103.8996136,PUNGGOL WALK 211C,,,,
5897,1.397359333,103.9101188,EDGEDALE PLAINS 174D,,,,
5898,1.406059242,103.9120207,EDGEFIELD PLAINS 671A,,,,
5899,1.404265418,103.9058947,PUNGGOL CTRL 301B,,,,
5900,1.39777617,103.9162774,PUNGGOL CTRL 645,,,,
5901,1.401536312,103.915078,PUNGGOL DR 666A,,,,
5902,1.400455442,103.9062079,PUNGGOL FIELD 199D,,,,
5903,1.396604861,103.9083441,PUNGGOL FIELD 106A,,,,
5904,1.404238647,103.905015,PUNGGOL PL 303D,,,,
5905,1.400935632,103.8991985,PUNGGOL WALK 211D,,,,
5906,1.403745397,103.9003189,PUNGGOL WALK 271A,,,,
5907,1.40499729,103.8985186,PUNGGOL WAY 265C,,,,
5908,1.410628851,103.9015519,SUMANG LINK 313C,,,,
5909,1.394956962,103.9096342,EDGEDALE PLAINS 109B,,,,
5910,1.401391816,103.9185139,EDGEDALE PLAINS 662C,,,,
5911,1.404782919,103.9129785,EDGEFIELD PLAINS 668B,,,,
5912,1.397198794,103.9068258,EDGEFIELD PLAINS 107A,,,,
5913,1.401886208,103.9049173,PUNGGOL CTRL 295,,,,
5914,1.3958161,103.9150182,PUNGGOL CTRL 161A,,,,
5915,1.400365494,103.9176319,PUNGGOL DR 663C,,,,
5916,1.399676335,103.9153916,PUNGGOL DR 638C,,,,
5917,1.398524282,103.9038627,PUNGGOL FIELD 203A,,,,
5918,1.398682245,103.9032111,PUNGGOL FIELD 204B,,,,
5919,1.400131511,103.9066476,PUNGGOL FIELD 197B,,,,
5920,1.397626067,103.9073581,PUNGGOL FIELD 106D,,,,
5921,1.400647082,103.9060066,PUNGGOL FIELD 199C,,,,
5922,1.396124003,103.9092837,PUNGGOL FIELD 110A,,,,
5923,1.400286679,103.9010124,PUNGGOL PL 207A,,,,
5924,1.398515832,103.9101406,EDGEFIELD PLAINS 184,,,,
5925,1.395787352,103.9066178,EDGEFIELD PLAINS 117,,,,
5926,1.304384257,103.7993498,C'WEALTH CL 86,,,,
5927,1.30838826,103.7855513,GHIM MOH LINK 26,,,,
5928,1.304656989,103.7993096,C'WEALTH CL 87,,,,
5929,1.308051592,103.8008428,C'WEALTH CRES 101,,,,
5930,1.306267716,103.7982919,C'WEALTH CRES 111,,,,
5931,1.30542326,103.7996746,C'WEALTH DR 90,,,,
5932,1.307036026,103.7846333,DOVER CRES 21,,,,
5933,1.307654538,103.7828912,DOVER CRES 17,,,,
5934,1.446592571,103.8135408,SEMBAWANG CRES 362B,,,,
5935,1.449228692,103.8173757,ADMIRALTY DR 356B,,,,
5936,1.450036033,103.8164351,ADMIRALTY DR 357,,,,
5937,1.450119489,103.8235917,CANBERRA LINK 504C,,,,
5938,1.447194851,103.814008,SEMBAWANG CRES 362A,,,,
5939,1.44392168,103.8159575,SEMBAWANG CRES 366B,,,,
5940,1.45427018,103.8158126,ADMIRALTY LINK 401,,,,
5941,1.452174784,103.8188278,CANBERRA RD 419,,,,
5942,1.446150969,103.815652,SEMBAWANG CRES 337,,,,
5943,1.451324549,103.8180312,SEMBAWANG DR 414,,,,
5944,1.446866084,103.8206086,SEMBAWANG VISTA 315,,,,
5945,1.452880945,103.8234111,WELLINGTON CIRCLE 507B,,,,
5946,1.392216912,103.8786505,SENGKANG WEST AVE 439C,,,,
5947,1.390585781,103.8916173,ANCHORVALE DR 321C,,,,
5948,1.395256313,103.8886134,ANCHORVALE RD 327A,,,,
5949,1.391416945,103.8858724,ANCHORVALE RD 309B,,,,
5950,1.381135032,103.8968314,COMPASSVALE BOW 264A,,,,
5951,1.387856247,103.894681,COMPASSVALE DR 204A,,,,
5952,1.389309504,103.8937837,COMPASSVALE DR 217A,,,,
5953,1.386480682,103.8967399,COMPASSVALE LANE 206A,,,,
5954,1.382336657,103.8945108,COMPASSVALE LINK 277B,,,,
5955,1.382268333,103.8952789,COMPASSVALE LINK 265A,,,,
5956,1.39338846,103.8980814,COMPASSVALE RD 259C,,,,
5957,1.392726346,103.876507,FERNVALE RD 436D,,,,
5958,1.393866998,103.9063512,RIVERVALE CRES 185D,,,,
5959,1.392888073,103.9069208,RIVERVALE CRES 185B,,,,
5960,1.38829484,103.9031585,RIVERVALE DR 124B,,,,
5961,1.382497292,103.9003213,RIVERVALE WALK 106,,,,
5962,1.384273327,103.893821,SENGKANG CTRL 272C,,,,
5963,1.393229711,103.891351,SENGKANG EAST WAY 325C,,,,
5964,1.393466601,103.8920569,SENGKANG EAST WAY 324A,,,,
5965,1.392710078,103.8929995,SENGKANG EAST WAY 323A,,,,
5966,1.385795211,103.905414,SENGKANG EAST WAY 121D,,,,
5967,1.39274604,103.8774217,SENGKANG WEST AVE 438A,,,,
5968,1.388405238,103.8913018,ANCHORVALE DR 301D,,,,
5969,1.387563418,103.891211,ANCHORVALE LINK 302A,,,,
5970,1.390963468,103.8891468,ANCHORVALE LINK 314A,,,,
5971,1.397311291,103.8997478,COMPASSVALE CRES 296C,,,,
5972,1.395824871,103.8984976,COMPASSVALE ST 291B,,,,
5973,1.393803927,103.9058103,RIVERVALE DR 187A,,,,
5974,1.387864677,103.9046729,RIVERVALE ST 134,,,,
5975,1.392908491,103.8906755,SENGKANG EAST WAY 325B,,,,
5976,1.386614515,103.906024,SENGKANG EAST WAY 122A,,,,
5977,1.394298934,103.8745474,SENGKANG WEST WAY 451B,,,,
5978,1.395100053,103.8954705,COMPASSVALE ST 262B,,,,
5979,1.369900404,103.8702249,SERANGOON NTH AVE 1 107,,,,
5980,1.352440857,103.8691775,SERANGOON AVE 2 245,,,,
5981,1.37103632,103.8703609,SERANGOON NTH AVE 1 101,,,,
5982,1.356800909,103.8730511,SERANGOON AVE 4 212,,,,
5983,1.374183912,103.8761056,SERANGOON NTH AVE 4 501,,,,
5984,1.373860578,103.8730179,SERANGOON NTH AVE 4 537,,,,
5985,1.350005297,103.9539382,TAMPINES ST 22 299A,,,,
5986,1.358196018,103.9450157,TAMPINES ST 41 407,,,,
5987,1.359589666,103.9515908,TAMPINES ST 43 436,,,,
5988,1.34596292,103.9396148,TAMPINES ST 91 930,,,,
5989,1.342429017,103.9517586,SIMEI ST 1 255,,,,
5990,1.345349831,103.9551273,SIMEI ST 2 142,,,,
5991,1.350293451,103.9400051,TAMPINES AVE 4 906,,,,
5992,1.358004813,103.9394161,TAMPINES CTRL 7 522C,,,,
5993,1.357433654,103.9400517,TAMPINES CTRL 8 519B,,,,
5994,1.349904964,103.9471398,TAMPINES ST 12 162,,,,
5995,1.352318623,103.948458,TAMPINES ST 21 250,,,,
5996,1.354435501,103.9522862,TAMPINES ST 24 218,,,,
5997,1.358699161,103.9602545,TAMPINES ST 34 369,,,,
5998,1.359154902,103.9474017,TAMPINES ST 41 416,,,,
5999,1.359966245,103.9515878,TAMPINES ST 43 437,,,,
6000,1.358204476,103.9343391,TAMPINES ST 71 734,,,,
6001,1.351382601,103.9403729,TAMPINES AVE 4 945,,,,
6002,1.355063074,103.9380572,TAMPINES AVE 5 859A,,,,
6003,1.352013709,103.9319993,TAMPINES AVE 8 880A,,,,
6004,1.345971625,103.94676,TAMPINES ST 11 114,,,,
6005,1.353235727,103.9499466,TAMPINES ST 21 256,,,,
6006,1.363703397,103.9525751,TAMPINES ST 43 494C,,,,
6007,1.363424619,103.9539411,TAMPINES ST 45 492C,,,,
6008,1.349169838,103.9414212,TAMPINES AVE 5 940,,,,
6009,1.354293322,103.937595,TAMPINES AVE 5 858,,,,
6010,1.356254174,103.9507527,TAMPINES ST 24 230F,,,,
6011,1.355459836,103.9356144,TAMPINES ST 83 863,,,,
6012,1.337029296,103.8503828,LOR 4 TOA PAYOH 56,,,,
6013,1.337359774,103.8511978,LOR 5 TOA PAYOH 55,,,,
6014,1.338249143,103.852482,LOR 6 TOA PAYOH 52,,,,
6015,1.338070816,103.8494572,LOR 4 TOA PAYOH 92,,,,
6016,1.33750482,103.8578395,LOR 7 TOA PAYOH 9,,,,
6017,1.334100336,103.8681713,POTONG PASIR AVE 1 106,,,,
6018,1.342209483,103.8477276,TOA PAYOH NTH 205,,,,
6019,1.330780827,103.8558443,KIM KEAT LINK 246,,,,
6020,1.33583762,103.8457312,LOR 2 TOA PAYOH 141,,,,
6021,1.336020169,103.8485138,LOR 4 TOA PAYOH 82,,,,
6022,1.334646362,103.8809946,JOO SENG RD 19,,,,
6023,1.338625532,103.8477693,LOR 3 TOA PAYOH 97,,,,
6024,1.442678231,103.7777245,MARSILING LANE 17,,,,
6025,1.43773146,103.7941358,WOODLANDS DR 50 886C,,,,
6026,1.436769434,103.7822242,WOODLANDS ST 13 106,,,,
6027,1.431472774,103.7899819,WOODLANDS AVE 1 570C,,,,
6028,1.432506001,103.7840616,WOODLANDS AVE 1 351,,,,
6029,1.434081708,103.7966624,WOODLANDS AVE 4 615,,,,
6030,1.444562064,103.8008116,WOODLANDS CRES 787B,,,,
6031,1.437192304,103.7970898,WOODLANDS DR 42 605,,,,
6032,1.435638536,103.7903261,WOODLANDS DR 50 894C,,,,
6033,1.432104164,103.7964908,WOODLANDS DR 53 554,,,,
6034,1.434210272,103.7742839,WOODLANDS ST 13 156,,,,
6035,1.435326096,103.7737407,WOODLANDS ST 13 150,,,,
6036,1.440940295,103.786015,WOODLANDS ST 81 802,,,,
6037,1.443426738,103.7936128,WOODLANDS AVE 4 846,,,,
6038,1.433504242,103.7864961,WOODLANDS AVE 5 367,,,,
6039,1.442210105,103.8010333,WOODLANDS AVE 6 720,,,,
6040,1.446475497,103.7954157,WOODLANDS AVE 6 759,,,,
6041,1.445334766,103.7954143,WOODLANDS CIRCLE 748,,,,
6042,1.442158177,103.7956085,WOODLANDS CIRCLE 745,,,,
6043,1.429430697,103.7921472,WOODLANDS DR 16 538,,,,
6044,1.432927729,103.7960128,WOODLANDS DR 53 556,,,,
6045,1.44150835,103.7997788,WOODLANDS DR 70 716,,,,
6046,1.441837236,103.8047664,WOODLANDS DR 73 684B,,,,
6047,1.444386293,103.8079254,WOODLANDS DR 75 689A,,,,
6048,1.438972663,103.7898806,WOODLANDS ST 81 825,,,,
6049,1.438484294,103.7803814,MARSILING RISE 118,,,,
6050,1.436844312,103.7906131,WOODLANDS DR 50 893A,,,,
6051,1.438284679,103.8006463,WOODLANDS RING RD 650,,,,
6052,1.433578584,103.7783535,WOODLANDS ST 13 176,,,,
6053,1.432599732,103.7812229,WOODLANDS ST 32 346,,,,
6054,1.44215341,103.7917334,WOODLANDS ST 82 847,,,,
6055,1.422097317,103.8495604,YISHUN AVE 11 429A,,,,
6056,1.422419196,103.8389593,YISHUN AVE 4 656,,,,
6057,1.439624893,103.8377711,YISHUN AVE 6 287,,,,
6058,1.439496863,103.839282,YISHUN AVE 6 283,,,,
6059,1.418217946,103.8316015,YISHUN RING RD 803,,,,
6060,1.435337476,103.837523,YISHUN ST 21 228,,,,
6061,1.430661919,103.8373343,YISHUN ST 21 202,,,,
6062,1.418078028,103.8369573,YISHUN ST 61 628,,,,
6063,1.42688085,103.8293031,YISHUN ST 71 719,,,,
6064,1.428658386,103.8317276,YISHUN ST 72 736,,,,
6065,1.428924931,103.8312414,YISHUN ST 72 735,,,,
6066,1.421715919,103.8492437,YISHUN AVE 11 429B,,,,
6067,1.423214181,103.8330493,YISHUN AVE 3 773,,,,
6068,1.429569991,103.8480205,YISHUN AVE 6 389,,,,
6069,1.425741779,103.8474661,YISHUN RING RD 411,,,,
6070,1.419140508,103.8325924,YISHUN RING RD 799,,,,
6071,1.432623935,103.8363171,YISHUN ST 21 217,,,,
6072,1.418832842,103.8442258,YISHUN ST 51 505D,,,,
6073,1.422056845,103.8356601,YISHUN ST 61 603,,,,
6074,1.420360739,103.8354176,YISHUN ST 61 612,,,,
6075,1.428375953,103.8341135,YISHUN ST 72 749,,,,
6076,1.425023537,103.8339735,YISHUN ST 72 765,,,,
6077,1.416421787,103.8335598,YISHUN ST 81 838,,,,
6078,1.423788555,103.8473029,YISHUN AVE 11 419,,,,
6079,1.437066282,103.8311207,YISHUN AVE 7 173,,,,
6080,1.422531712,103.8321855,YISHUN RING RD 775,,,,
6081,1.418923552,103.8346742,YISHUN RING RD 620,,,,
6082,1.43459992,103.8374095,YISHUN ST 21 232,,,,
6083,1.420066635,103.8352837,YISHUN ST 61 613,,,,
6084,1.42051978,103.8335644,YISHUN AVE 2 791,,,,
6085,1.418657574,103.8398421,YISHUN ST 61 633,,,,
6086,1.362111401,103.8507665,ANG MO KIO AVE 1 331,,,,
6087,1.363053809,103.856846,ANG MO KIO AVE 10 473,,,,
6088,1.365653269,103.8552322,ANG MO KIO AVE 10 442,,,,
6089,1.366617937,103.8478669,ANG MO KIO AVE 3 328,,,,
6090,1.370188607,103.8434132,ANG MO KIO AVE 3 122,,,,
6091,1.375461631,103.848942,ANG MO KIO AVE 5 503,,,,
6092,1.379934071,103.842463,ANG MO KIO AVE 6 639,,,,
6093,1.366940844,103.8435824,ANG MO KIO AVE 1 205,,,,
6094,1.370650098,103.8394103,ANG MO KIO AVE 3 102,,,,
6095,1.368970789,103.8432845,ANG MO KIO AVE 3 209,,,,
6096,1.380104651,103.8404087,ANG MO KIO AVE 4 629,,,,
6097,1.377943524,103.8404792,ANG MO KIO AVE 5 642,,,,
6098,1.373115919,103.8519494,ANG MO KIO AVE 5 522,,,,
6099,1.382064342,103.8397419,ANG MO KIO AVE 9 622,,,,
6100,1.373179219,103.8562945,ANG MO KIO AVE 10 545,,,,
6101,1.333722809,103.9365177,BEDOK NTH AVE 4 105,,,,
6102,1.331037846,103.9086416,BEDOK RESERVOIR RD 116,,,,
6103,1.337165074,103.9198931,BEDOK RESERVOIR RD 703,,,,
6104,1.328830662,103.9355097,BEDOK NTH AVE 3 137,,,,
6105,1.33435472,103.930612,BEDOK NTH ST 3 523,,,,
6106,1.330336594,103.9232235,BEDOK NTH ST 3 543,,,,
6107,1.330144804,103.910318,BEDOK RESERVOIR RD 110,,,,
6108,1.334018667,103.9122389,BEDOK RESERVOIR RD 129,,,,
6109,1.335664343,103.9373217,BEDOK RESERVOIR VIEW 768,,,,
6110,1.320416017,103.9427323,BEDOK STH RD 71,,,,
6111,1.331059973,103.9300414,BEDOK NTH AVE 2 516,,,,
6112,1.326686013,103.941272,BEDOK NTH RD 181,,,,
6113,1.330067213,103.9116193,BEDOK RESERVOIR RD 601,,,,
6114,1.320720112,103.9461111,BEDOK STH RD 170,,,,
6115,1.325579307,103.9106575,LENGKONG TIGA 102,,,,
6116,1.337645866,103.9289908,BEDOK RESERVOIR RD 725,,,,
6117,1.333436226,103.912338,BEDOK RESERVOIR RD 130,,,,
6118,1.31925983,103.9452029,BEDOK STH AVE 3 160,,,,
6119,1.350582529,103.8378468,SHUNFU RD 308,,,,
6120,1.358286904,103.8462248,BISHAN ST 22 234,,,,
6121,1.358840862,103.843854,BISHAN ST 22 285,,,,
6122,1.357602477,103.8460729,BISHAN ST 23 229,,,,
6123,1.35763464,103.8428133,BISHAN ST 24 267,,,,
6124,1.358437579,103.8438863,BISHAN ST 24 286,,,,
6125,1.350115061,103.8387276,SHUNFU RD 305,,,,
6126,1.358711425,103.8317201,SIN MING AVE 445,,,,
6127,1.350554927,103.8520445,BISHAN ST 13 190,,,,
6128,1.346625075,103.8550332,BISHAN ST 13 154,,,,
6129,1.346227092,103.8559056,BISHAN ST 13 155,,,,
6130,1.360437761,103.8447839,BISHAN ST 22 239,,,,
6131,1.349769429,103.8384765,SHUNFU RD 303,,,,
6132,1.347349574,103.8505352,BISHAN ST 12 119,,,,
6133,1.349973055,103.7437249,BT BATOK ST 11 145,,,,
6134,1.362189055,103.7457749,BT BATOK WEST AVE 2 422,,,,
6135,1.347003767,103.7461704,BT BATOK WEST AVE 6 109,,,,
6136,1.348995003,103.7472582,BT BATOK CTRL 104,,,,
6137,1.347715409,103.7549948,BT BATOK EAST AVE 3 230,,,,
6138,1.347851401,103.7577742,BT BATOK EAST AVE 3 278,,,,
6139,1.345040665,103.7473895,BT BATOK ST 22 297,,,,
6140,1.343178552,103.7565485,BT BATOK ST 24 290A,,,,
6141,1.366493281,103.7531126,BT BATOK WEST AVE 5 393,,,,
6142,1.346176069,103.7578342,BT BATOK EAST AVE 3 285,,,,
6143,1.360096376,103.746561,BT BATOK ST 32 315,,,,
6144,1.36139508,103.7465167,BT BATOK ST 33 319,,,,
6145,1.364865217,103.7524525,BT BATOK WEST AVE 5 387,,,,
6146,1.34655585,103.7401015,BT BATOK WEST AVE 8 170,,,,
6147,1.351467395,103.7498375,BT BATOK CTRL 628,,,,
6148,1.274383638,103.8087418,TELOK BLANGAH DR 76,,,,
6149,1.272085585,103.8254956,BT PURMEI RD 103,,,,
6150,1.272398536,103.8256255,BT PURMEI RD 104,,,,
6151,1.291134836,103.8267645,INDUS RD 77,,,,
6152,1.287526863,103.8320205,JLN BT HO SWEE 8,,,,
6153,1.277293529,103.8305157,JLN BT MERAH 145,,,,
6154,1.273947618,103.8208669,TELOK BLANGAH RISE 28,,,,
6155,1.285057317,103.823812,BT MERAH VIEW 125,,,,
6156,1.28061365,103.8109679,DEPOT RD 106A,,,,
6157,1.279078534,103.8267853,JLN BT MERAH 139,,,,
6158,1.287531165,103.8070202,JLN BT MERAH 12,,,,
6159,1.283634676,103.8281281,KIM TIAN RD 125,,,,
6160,1.287151475,103.8118327,LENGKOK BAHRU 47,,,,
6161,1.389526709,103.771409,SEGAR RD 488,,,,
6162,1.378803995,103.7679688,GANGSA RD 104,,,,
6163,1.377596852,103.7672272,GANGSA RD 108,,,,
6164,1.377855585,103.7698404,PENDING RD 114,,,,
6165,1.373733827,103.7741138,PETIR RD 206,,,,
6166,1.387251466,103.7720835,SEGAR RD 460,,,,
6167,1.383180217,103.7716038,BT PANJANG RING RD 447,,,,
6168,1.378533377,103.7717891,BT PANJANG RING RD 234,,,,
6169,1.381466364,103.7697667,FAJAR RD 443A,,,,
6170,1.384650007,103.7695173,FAJAR RD 420,,,,
6171,1.384715392,103.7652713,JELAPANG RD 530,,,,
6172,1.373091688,103.7755659,PETIR RD 203,,,,
6173,1.380981018,103.7625093,SENJA RD 604,,,,
6174,1.386243403,103.7618376,SENJA RD 624,,,,
6175,1.381536458,103.7621388,SENJA RD 603,,,,
6176,1.386370621,103.7698112,BT PANJANG RING RD 427,,,,
6177,1.387448623,103.7638472,SENJA LINK 652,,,,
6178,1.385028939,103.7722278,FAJAR RD 451,,,,
6179,1.385021016,103.764558,JELAPANG RD 532,,,,
6180,1.386335993,103.7661654,JELAPANG RD 522,,,,
6181,1.378853657,103.7647756,LOMPANG RD 180,,,,
6182,1.376999358,103.7711709,PENDING RD 124,,,,
6183,1.375724234,103.770322,PENDING RD 129,,,,
6184,1.339174804,103.7753414,TOH YI DR 2,,,,
6185,1.275905201,103.8427412,TG PAGAR PLAZA 4,,,,
6186,1.284594557,103.8462209,UPP CROSS ST 535,,,,
6187,1.308490524,103.8525463,KLANG LANE 672A,,,,
6188,1.305706697,103.8549433,VEERASAMY RD 633,,,,
6189,1.379394294,103.7529494,TECK WHYE LANE 19,,,,
6190,1.37765002,103.7529943,TECK WHYE LANE 105,,,,
6191,1.384446824,103.7410895,CHOA CHU KANG AVE 4 434,,,,
6192,1.375199146,103.7389661,CHOA CHU KANG AVE 5 485D,,,,
6193,1.376355124,103.7383602,CHOA CHU KANG AVE 5 487B,,,,
6194,1.376684642,103.7368179,CHOA CHU KANG AVE 5 484A,,,,
6195,1.400209214,103.7512714,CHOA CHU KANG CRES 692A,,,,
6196,1.400445995,103.7498724,CHOA CHU KANG CRES 657,,,,
6197,1.382137071,103.7433975,CHOA CHU KANG CTRL 353,,,,
6198,1.382469861,103.7473479,CHOA CHU KANG CTRL 212,,,,
6199,1.381182497,103.7459662,CHOA CHU KANG CTRL 227,,,,
6200,1.393594979,103.7496962,CHOA CHU KANG NTH 5 766,,,,
6201,1.379197591,103.7539337,TECK WHYE LANE 17,,,,
6202,1.377794772,103.737379,CHOA CHU KANG AVE 3 469,,,,
6203,1.374299366,103.7388073,CHOA CHU KANG AVE 5 485B,,,,
6204,1.403637377,103.7481769,CHOA CHU KANG CRES 685B,,,,
6205,1.402678963,103.7475625,CHOA CHU KANG CRES 670A,,,,
6206,1.393027127,103.7472725,CHOA CHU KANG NTH 5 760,,,,
6207,1.387947563,103.7413782,CHOA CHU KANG ST 51 510,,,,
6208,1.388305174,103.7423227,CHOA CHU KANG ST 51 503,,,,
6209,1.388366024,103.7416431,CHOA CHU KANG ST 51 508,,,,
6210,1.39629871,103.7460227,CHOA CHU KANG ST 52 562,,,,
6211,1.381471275,103.7413759,CHOA CHU KANG AVE 4 420,,,,
6212,1.313292771,103.762553,CLEMENTI AVE 3 430,,,,
6213,1.317016551,103.7700552,CLEMENTI AVE 5 346,,,,
6214,1.321891018,103.7705953,CLEMENTI ST 11 109,,,,
6215,1.303442199,103.7686334,CLEMENTI WEST ST 1 612,,,,
6216,1.318038007,103.7645191,CLEMENTI AVE 4 317,,,,
6217,1.321296734,103.885668,ALJUNIED CRES 97,,,,
6218,1.320865256,103.8856974,ALJUNIED CRES 98,,,,
6219,1.330970967,103.8865404,BALAM RD 23,,,,
6220,1.329043618,103.8874381,CIRCUIT RD 34,,,,
6221,1.325737428,103.8870543,CIRCUIT RD 61,,,,
6222,1.310220635,103.8832354,CASSIA CRES 56,,,,
6223,1.306928776,103.8831105,PINE CL 3,,,,
6224,1.317000196,103.8759946,SIMS DR 42,,,,
6225,1.330308116,103.8863082,BALAM RD 27,,,,
6226,1.324759105,103.9021074,EUNOS CRES 22,,,,
6227,1.32385971,103.9033636,EUNOS CRES 15,,,,
6228,1.316350523,103.8859388,GEYLANG EAST AVE 1 132,,,,
6229,1.375774046,103.8999657,UPP SERANGOON CRES 475B,,,,
6230,1.379894363,103.8774062,BUANGKOK GREEN 988B,,,,
6231,1.38382673,103.8816725,BUANGKOK LINK 992B,,,,
6232,1.350579344,103.8894959,HOUGANG AVE 1 172,,,,
6233,1.354007769,103.8877484,HOUGANG AVE 1 119,,,,
6234,1.367061427,103.8880773,HOUGANG AVE 2 709,,,,
6235,1.374993836,103.8834867,HOUGANG AVE 9 917,,,,
6236,1.363603889,103.8900498,HOUGANG ST 31 371,,,,
6237,1.378433438,103.8880231,HOUGANG ST 51 571,,,,
6238,1.376032043,103.8814979,HOUGANG ST 91 929,,,,
6239,1.356917714,103.8891722,HOUGANG AVE 1 238,,,,
6240,1.369427156,103.8955517,HOUGANG AVE 5 360,,,,
6241,1.378622287,103.8850528,HOUGANG AVE 4 577,,,,
6242,1.372949404,103.8992113,HOUGANG AVE 7 357,,,,
6243,1.373480335,103.8835811,HOUGANG AVE 8 668,,,,
6244,1.370168991,103.8936261,HOUGANG CTRL 851,,,,
6245,1.380222518,103.8885533,HOUGANG ST 51 564,,,,
6246,1.377822868,103.8903226,HOUGANG ST 52 538,,,,
6247,1.353090143,103.8839606,LOR AH SOO 141,,,,
6248,1.33928626,103.7389852,JURONG EAST ST 21 214,,,,
6249,1.342024246,103.7390097,JURONG EAST ST 24 247,,,,
6250,1.339209815,103.7358244,JURONG EAST ST 13 112,,,,
6251,1.32137891,103.7397794,TEBAN GDNS RD 64,,,,
6252,1.339487653,103.7462264,TOH GUAN RD 284,,,,
6253,1.33668715,103.7380592,JURONG EAST ST 13 103,,,,
6254,1.338775749,103.7356043,JURONG EAST ST 13 111,,,,
6255,1.340607509,103.737454,JURONG EAST ST 21 219A,,,,
6256,1.34835984,103.7309975,JURONG EAST ST 31 320,,,,
6257,1.349470123,103.7299557,JURONG EAST ST 31 328,,,,
6258,1.34753691,103.7340333,JURONG EAST ST 32 309,,,,
6259,1.318890482,103.7486275,PANDAN GDNS 407,,,,
6260,1.339626011,103.7444688,TOH GUAN RD 286D,,,,
6261,1.33952465,103.7434766,JURONG EAST ST 21 288C,,,,
6262,1.346689167,103.7094853,BOON LAY DR 175,,,,
6263,1.348347108,103.727243,JURONG WEST AVE 1 485,,,,
6264,1.3508614,103.7254507,JURONG WEST AVE 1 423,,,,
6265,1.348532872,103.7154681,JURONG WEST ST 52 530,,,,
6266,1.347494155,103.7079409,BOON LAY DR 268B,,,,
6267,1.346098441,103.6976983,JURONG WEST AVE 5 728,,,,
6268,1.343152907,103.7053946,JURONG WEST CTRL 1 682C,,,,
6269,1.352779845,103.7228586,JURONG WEST ST 42 433,,,,
6270,1.353251021,103.7261403,JURONG WEST ST 42 412,,,,
6271,1.353120559,103.7189296,JURONG WEST ST 42 553,,,,
6272,1.33553724,103.698482,JURONG WEST ST 61 655A,,,,
6273,1.341927501,103.7033861,JURONG WEST ST 64 668B,,,,
6274,1.34542577,103.7034646,JURONG WEST ST 64 675A,,,,
6275,1.347610653,103.6992294,JURONG WEST ST 73 751,,,,
6276,1.339116457,103.6866098,JURONG WEST ST 91 902,,,,
6277,1.341286949,103.6920694,JURONG WEST ST 92 961,,,,
6278,1.34129441,103.6892708,JURONG WEST ST 92 929,,,,
6279,1.338573457,103.7208358,KANG CHING RD 355,,,,
6280,1.340609942,103.7197823,KANG CHING RD 348,,,,
6281,1.338139429,103.7219138,KANG CHING RD 338B,,,,
6282,1.337667461,103.7241548,TAH CHING RD 330,,,,
6283,1.333320452,103.7213087,YUNG SHENG RD 177,,,,
6284,1.341186885,103.70671,JURONG WEST CTRL 1 690,,,,
6285,1.35323553,103.7044426,JURONG WEST ST 25 276C,,,,
6286,1.33598955,103.6999742,JURONG WEST ST 61 656C,,,,
